Ticker;Nom;SUB_IND_GICS;IND_GICS;REGION_NAME;CUR_MKT_CAP;CURR_ENTP_VAL;NET_INCOME_FIRM;SALES_REV_TURN;NET_REV;GROSS_PROFIT;EBIT;EBITDA;NET_DEBT;CURRENT_EV_TO_T12M_EBIT;CURRENT_EV_TO_T12M_EBITDA;PX_TO_SALES_RATIO;TRAIL_12M_NET_SALES;CURRENT_EV_TO_12M_SALES;PE_RATIO;NUM_OF_EMPLOYEES;SUSTAIN_GROWTH_RT;PROF_MARGIN;;Datetime of data import
EHTH UW Equity;eHealth Inc;Insurance Brokers;Financials;United States;261581559,9;412,3105599;#N/A N/A;538,199;#N/A N/A;536,207;-125,645;-111,979;-81,863;#N/A N/A;#N/A N/A;0,487391889;538,199;0,766093136;#N/A N/A;2379;#N/A N/A;-19,39338423;;
ALGT UW Equity;Allegiant Travel Co;Airlines;Industrials;United States;2582050712;3275,881712;204,6818107;1707,91;#N/A N/A;#N/A N/A;263,075;466,807;693,831;12,13985316;7,017636222;1,444584547;1707,91;1,9180646;24,84449925;4458;15,57312726;8,89115937;;
KALU UW Equity;Kaiser Aluminum Corp;Aluminum;Materials;United States;1414375270;2205,47527;#N/A N/A;2622;#N/A N/A;273,9;64,4;166,9;791,1;33,45877447;13,21435153;0,536702904;2622;0,841142361;38,27045925;3957;16,04890828;-0,705568268;;
CRMD UQ Equity;CorMedix Inc;Pharmaceuticals;Health Care;United States;180148847;130,423538;#N/A N/A;0,239231;#N/A N/A;0,034385;-27,220752;-27,026788;-45,316705;#N/A N/A;#N/A N/A;881,9167337;0,190253;685,5268406;#N/A N/A;35;#N/A N/A;-9207,704269;;
SMCI UW Equity;Super Micro Computer Inc;Technology Hardware, Storage & Peripherals;Information Technology;United States;2088314298;2179,520298;114,2047058;3557,422;#N/A N/A;534,538;123,947;159,959;-149,471;15,90158199;12,54068159;0,492806903;4170,015;0,522664858;16,64429618;4155;11,10393808;3,144552432;;
RENT UW Equity;Rent the Runway Inc;Internet & Direct Marketing Retail;Consumer Discretionary;United States;317702725,2;348,7027252;#N/A N/A;157,5;#N/A N/A;15,5;-130,5;-39,2;318;#N/A N/A;#N/A N/A;0,356443229;157,5;2,01912406;#N/A N/A;#N/A N/A;#N/A N/A;-108,6349206;;
IBKR UW Equity;Interactive Brokers Group Inc;Investment Banking & Brokerage;Financials;United States;26341073894;36139,07389;#N/A N/A;2938;2714;#N/A N/A;2011;2089;1971;20,16805932;17,29970028;1,974898943;2938;12,30056974;19,04601232;2571;12,09690039;10,48332199;;
MNMD UR Equity;Mind Medicine MindMed Inc;Pharmaceuticals;Health Care;United States;348834045,2;202,9760452;#N/A N/A;0;#N/A N/A;0;-32,437;#N/A N/A;-80,094;#N/A Field Not Applicable;#N/A Field Not Applicable;#N/A Field Not Applicable;0;#N/A Field Not Applicable;#N/A Field Not Applicable;#N/A N/A;#N/A N/A;#N/A N/A;;
EIG UN Equity;Employers Holdings Inc;Property & Casualty Insurance;Financials;United States;1130252912;1071,752912;119,7057823;703,1;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-58,5;7,069610237;#N/A N/A;1,6389825;703,1;1,524325006;15,35515516;608;8,582232967;16,96771441;;
LL UN Equity;LL Flooring Holdings Inc;Home Improvement Retail;Consumer Discretionary;United States;437981249,1;483,0152491;#N/A N/A;1152,344;#N/A N/A;440,042;52,686;108,664;45,034;8,183644141;4,445034686;0,378773948;1152,344;0,419158905;12,25568118;2400;16,68831182;3,61853752;;
ATOM UR Equity;Atomera Inc;Semiconductor Equipment;Information Technology;United States;253213976;231,051976;#N/A N/A;0,4;#N/A N/A;0,4;-15,529;-15,224;-22,162;#N/A N/A;#N/A N/A;601,9524789;0,4;577,62994;#N/A N/A;19;#N/A N/A;-3928,5;;
ENSG UW Equity;Ensign Group Inc/The;Health Care Facilities;Health Care;United States;4632769099;5623,090099;199,9008276;2627,461;#N/A N/A;607,582;260,465;455,821;989,375;14,10434009;12,33618043;1,744145004;2627,461;2,140123145;24,26924563;25900;19,86544109;7,408368764;;
UHAL UW Equity;AMERCO;Trucking;Industrials;United States;11605065406;12367,63041;736,2249509;4541,985;#N/A N/A;4148,414;961,147;1655,699;1409,66;7,629827797;5,30270001;2,071850612;5601,304;2,207991283;11,01582273;29800;20,27217184;13,4490977;;
MSCI UN Equity;MSCI Inc;Financial Exchanges & Data;Financials;United States;37042043281;39955,36928;861,0164336;2043,544;#N/A N/A;1684,86;1072,725;1212,818;2913,326;37,04053821;32,94424166;18,40260126;2043,544;19,55199853;48,55705617;4303;#N/A N/A;35,52568479;;
APEI UW Equity;American Public Education Inc;Education Services;Consumer Discretionary;United States;427281718,6;521,3687186;20,79789143;418,803;#N/A N/A;246,181;30,371;55,703;94,087;16,39646988;9,359796036;0,98005522;418,803;1,244902063;16,6369926;3840;4,913796802;4,238747096;;
JBT UN Equity;John Bean Technologies Corp;Industrial Machinery;Industrials;United States;3471849204;4102,849204;125,145776;1868,3;#N/A N/A;566,8;160,1;250,8;631;25,41312057;16,35904786;1,871733641;1868,3;2,196033402;26,42429536;6600;15,33729123;6,337311995;;
NX UN Equity;Quanex Building Products Corp;Building Products;Industrials;United States;754889114;852,410114;58,77987764;1072,149;#N/A N/A;240,608;81,87;134,727;67,556;10,12832683;6,757919007;0,678007892;1109,042;0,76860039;12,5090045;3860;11,58595885;5,314559823;;
IPI UN Equity;Intrepid Potash Inc;Fertilizers & Agricultural Chemicals;Materials;United States;1080796339;1047,878339;#N/A N/A;270,332;#N/A N/A;55,764;32,272;70,599;-32,918;32,30901671;14,84267962;3,870723935;270,332;3,876264515;45,74406649;440;46,49517709;92,41747185;;
FAF UN Equity;First American Financial Corp;Property & Casualty Insurance;Financials;United States;7336505252;7772,505252;1295,767357;9221;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;420;4,534717183;#N/A N/A;0,807204983;9221,048;0,842913486;8,32583245;22233;18,19639704;13,45841015;;
ENTA UW Equity;Enanta Pharmaceuticals Inc;Biotechnology;Health Care;United States;1324806385;996,5133851;#N/A N/A;97,074;#N/A N/A;#N/A N/A;-109,573;-100,378;-345,583;#N/A N/A;#N/A N/A;14,05739126;92,979;10,7176178;#N/A N/A;155;#N/A N/A;-81,37709376;;
EXPI UQ Equity;eXp World Holdings Inc;Real Estate Services;Real Estate;United States;3317450402;3214,367402;#N/A N/A;3771,17;#N/A N/A;296,031;34,152;40,848;-104,447;93,98787956;78,69093717;0,674863427;3771,17;0,852352825;35,9677407;1669;44,65667637;2,153708266;;
CLW UN Equity;Clearwater Paper Corp;Paper Products;Materials;United States;495935363,4;1168,735363;#N/A N/A;1772,6;#N/A N/A;182,6;12;133,6;672,8;77,5064568;8,748019187;0,279857785;1772,6;0,659333952;31,25525909;3000;-5,421628425;-1,585242017;;
KRA UN Equity;Kraton Corp;Specialty Chemicals;Materials;United States;1498228006;2404,391006;#N/A N/A;1970,129;#N/A N/A;588,756;256,829;407,512;855,487;9,361836108;5,900172279;0,757493344;1970,129;1,220423133;16,10863726;1751;24,28852008;8,640347916;;
FBHS UN Equity;Fortune Brands Home & Security Inc;Building Products;Industrials;United States;11194162183;13633,96218;837,2597751;7656,1;#N/A N/A;2747;1090,4;1328,6;2439,8;12,43205305;10,26190139;1,508809521;7656,2;1,780797297;14,49715319;28000;20,64995126;10,08868745;;
ARGO UN Equity;Argo Group International Holdings Ltd;Property & Casualty Insurance;Financials;Bermuda;1416354970;1869,75497;27,03389831;2130,9;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;309,4;26,26060351;#N/A N/A;0,663630351;2130,9;0,877448482;8,008228817;1414;2,846696994;0,272185462;;
TCX UR Equity;Tucows Inc;Internet Services & Infrastructure;Information Technology;Canada;696254263,3;892,9002633;#N/A N/A;304,337;#N/A N/A;78,293;-7,773;23,06;196,646;#N/A N/A;38,72073995;2,268118654;304,337;2,933919515;#N/A N/A;1000;#N/A N/A;1,105353605;;
NVTA UN Equity;Invitae Corp;Health Care Services;Health Care;United States;1427230800;2105,9558;#N/A N/A;460,449;#N/A N/A;111,78;-391,641;-290,018;678,725;#N/A N/A;#N/A N/A;2,862019856;460,449;4,573700453;#N/A N/A;3000;#N/A N/A;-82,31226477;;
DOMO UQ Equity;Domo Inc;Application Software;Information Technology;United States;1313210781;1353,833781;#N/A N/A;257,961;#N/A N/A;190,815;-88,47;-67,272;40,623;#N/A N/A;#N/A N/A;5,000936489;257,961;5,248211089;#N/A N/A;756;#N/A N/A;-39,58389059;;
NRC UW Equity;National Research Corp;Health Care Services;Health Care;United States;924384260,4;898,7012604;38,75054417;147,954;#N/A N/A;95,604;50,27;57,232;-25,683;17,85922699;15,70277573;6,304102738;147,954;6,074193739;24,95918274;511;34,20571287;25,32273544;;
NEXI UQ Equity;NexImmune Inc;Biotechnology;Health Care;United States;40658393,32;-41,15990068;#N/A N/A;0;#N/A N/A;0;-53,255782;-52,385497;-81,818294;#N/A N/A;#N/A N/A;#N/A N/A;0;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;;
SITM UQ Equity;SiTime Corp;Semiconductors;Information Technology;United States;3717424337;3165,697337;32,277;218,808;#N/A N/A;139,462;32,843;42,53;-551,727;95,34474781;74,43445421;15,64665832;218,808;14,46792319;122,2671195;279;8,695581894;14,7512888;;
TLIS UQ Equity;Talis Biomedical Corp;Health Care Equipment;Health Care;United States;92089755,6;-167,4232444;#N/A N/A;10,938;#N/A N/A;#N/A N/A;-91,184;-89,721;-137,785;#N/A N/A;#N/A N/A;2,330568829;7,568;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-833,1504845;;
SRT UN Equity;StarTek Inc;Data Processing & Outsourced Services;Information Technology;United States;160769253,3;409,5282533;10,13637449;703,633;#N/A N/A;97,602;34,733;62,87;190,743;10,30280583;6,513889824;0,228019391;703,633;0,58201968;21,07413956;42000;0,766126973;0,213179314;;
ZEN UN Equity;Zendesk Inc;Application Software;Information Technology;United States;13392087927;13020,10593;#N/A N/A;1338,603;#N/A N/A;1063,72;-166,684;-108,657;-371,982;#N/A N/A;#N/A N/A;9,82283801;1338,603;9,726637342;#N/A N/A;5860;#N/A N/A;-16,7072687;;
NLS UN Equity;Nautilus Inc;Leisure Products;Consumer Discretionary;United States;131242851,6;195,7018516;61,09477839;552,56;#N/A N/A;228,802;77,809;91,661;-57,211;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;412;#N/A N/A;10,83104097;;
VNT UN Equity;Vontier Corp;Electronic Equipment & Instruments;Information Technology;United States;3684973867;5752,073867;449,9689139;2990,7;#N/A N/A;1333,1;582,2;698,8;2063,3;9,859902504;8,231359283;1,291840951;2990,7;1,923320248;8,390441287;8500;#N/A N/A;13,80947604;;
OCGN UR Equity;Ocugen Inc;Biotechnology;Health Care;United States;512539478,9;420,8884789;#N/A N/A;0;#N/A N/A;#N/A N/A;-58,028;-57,439;-91,652;#N/A N/A;#N/A N/A;#N/A N/A;0;#N/A N/A;#N/A N/A;56;#N/A N/A;#N/A N/A;;
SIEN UW Equity;Sientra Inc;Health Care Supplies;Health Care;United States;127288198,4;129,6181984;#N/A N/A;71,241;#N/A N/A;38,939;-70,31;-64,03;17,814;#N/A N/A;#N/A N/A;1,400750493;85,603;1,514178222;#N/A N/A;255;-229,9255684;-126,2573518;;
CPF UN Equity;Central Pacific Financial Corp;Regional Banks;Financials;United States;777389821,8;#N/A N/A;#N/A N/A;261,822;254,107;#N/A N/A;#N/A N/A;#N/A N/A;-182,56;#N/A N/A;#N/A N/A;3,008375441;261,822;#N/A N/A;9,791407565;820;9,964949264;31,44108584;;
IBCP UW Equity;Independent Bank Corp/MI;Regional Banks;Financials;United States;505322891,2;#N/A N/A;#N/A N/A;214,723;206,408;#N/A N/A;#N/A N/A;#N/A N/A;-33,505;#N/A N/A;#N/A N/A;2,396887858;214,723;#N/A N/A;8,306620262;866;10,26619664;30,47120267;;
WNC UN Equity;Wabash National Corp;Construction Machinery & Heavy Trucks;Industrials;United States;749859836,1;1117,834836;22,03298605;1803,268;#N/A N/A;196,467;33,542;87,415;367,975;32,7646952;12,78767758;0,431488582;1803,268;0,619893902;15,553059;6200;#N/A N/A;0,064549474;;
AROW UW Equity;Arrow Financial Corp;Regional Banks;Financials;United States;548158535,4;#N/A N/A;#N/A N/A;147,919;142,724;#N/A N/A;#N/A N/A;#N/A N/A;-380,646;#N/A N/A;#N/A N/A;3,706788683;147,919;#N/A N/A;11,07592981;512;8,419466645;34,93245705;;
YELL UW Equity;Yellow Corp;Trucking;Industrials;United States;368503368,9;1806,203369;#N/A N/A;5121,8;#N/A N/A;398,2;103,6;380,5;1437,7;13,72832953;4,746920812;0,071010494;5121,8;0,352650117;#N/A N/A;32000;#N/A N/A;-2,130110508;;
PAYC UN Equity;Paycom Software Inc;Application Software;Information Technology;United States;18075496269;17857,58527;195,96;1055,524;#N/A N/A;893,638;253,567;332,689;-217,911;70,15703798;53,6765125;16,46248451;1055,524;16,91821813;89,62377732;5385;25,29565491;18,56518658;;
ACEL UN Equity;Accel Entertainment Inc;Casinos & Gaming;Consumer Discretionary;United States;1207903523;1318,574523;40,16563041;734,707;#N/A N/A;240,675;70,192;141,504;110,671;18,78525363;9,318284448;1,662221096;734,707;1,794694378;28,33539456;900;22,04364165;4,295453834;;
FBC UN Equity;Flagstar Bancorp Inc;Thrifts & Mortgage Finance;Financials;United States;2324859482;#N/A N/A;#N/A N/A;1854;1791;#N/A N/A;#N/A N/A;#N/A N/A;2646;#N/A N/A;#N/A N/A;1,243625072;1854;#N/A N/A;4,316552338;5395;20,86235075;29,75991066;;
GBT UW Equity;Global Blood Therapeutics Inc;Biotechnology;Health Care;United States;1813055705;1737,898705;#N/A N/A;194,749;#N/A N/A;191,433;-287,69;-274,781;-75,157;#N/A N/A;#N/A N/A;9,054771029;194,749;8,923787566;#N/A N/A;457;#N/A N/A;-155,6316079;;
AEVA UN Equity;Aeva Technologies Inc;Electronic Equipment & Instruments;Information Technology;United States;787298261,2;352,6152612;#N/A N/A;9,265;#N/A N/A;3,432;-104,186;-101,541;-434,683;#N/A N/A;#N/A N/A;79,01748708;9,265;38,05885172;#N/A N/A;#N/A N/A;#N/A N/A;-1099,600648;;
FOE UN Equity;Ferro Corp;Specialty Chemicals;Materials;United States;1818521281;2030,195281;167,1839303;1126,264;#N/A N/A;344,619;112,4;159,366;201,955;17,96600415;12,73919959;1,596809877;1126,264;1,802592715;#N/A N/A;5922;30,73906053;13,21457491;;
HOV UN Equity;Hovnanian Enterprises Inc;Homebuilding;Consumer Discretionary;United States;392683449,6;1859,79545;#N/A N/A;2782,857;#N/A N/A;588,561;262,476;278,277;1146,444;7,113796736;6,71297244;0,142323395;2773,506;0,670557572;0,699011851;1784;#N/A N/A;21,84147443;;
ONB UW Equity;Old National Bancorp/IN;Regional Banks;Financials;United States;5228355055;#N/A N/A;#N/A N/A;852,868;810,619;#N/A N/A;#N/A N/A;#N/A N/A;1905,693;#N/A N/A;#N/A N/A;3,333340203;877,594;#N/A N/A;10,50913784;2374;5,455414483;34,23778619;;
ACLS UW Equity;Axcelis Technologies Inc;Semiconductor Equipment;Information Technology;United States;2018020123;1779,564123;102,6106466;662,428;#N/A N/A;286,445;127,325;144,152;-238,456;13,94305217;12,34505329;3,07173338;662,428;2,686426483;20,99999952;1122;19,33250438;14,89218451;;
BSET UW Equity;Bassett Furniture Industries Inc;Home Furnishings;Consumer Discretionary;United States;197921011,6;286,9260116;18,28166683;486,534;#N/A N/A;276,735;25,999;71,094;89,005;8,729615188;4,035868169;0,40741539;486,534;0,58973476;11,21791967;2219;8,201510832;3,708271159;;
MTOR UN Equity;Meritor Inc;Construction Machinery & Heavy Trucks;Industrials;United States;2506645813;3535,645813;271,6923077;3833;#N/A N/A;505;218;340;992;14,91833676;10,46049057;0,643493232;3928;0,900113496;11,86430487;9600;39,21916593;5,191755805;;
IEA UR Equity;Infrastructure and Energy Alternatives I;Construction & Engineering;Industrials;United States;627957718,9;889,8557189;#N/A N/A;2078,42;#N/A N/A;206,108;82,203;142,191;261,898;10,45356795;6,258171888;0,193630127;2078,42;0,428140472;#N/A N/A;2883;#N/A N/A;-4,028492797;;
BOC UN Equity;Boston Omaha Corp;Advertising;Communication Services;United States;776520719,3;610,4415543;1,297611;45,743463;#N/A N/A;27,234805;-4,026054;10,135347;-76,632717;#N/A N/A;62,23804926;14,05204207;53,11693;11,49241032;477,9022761;217;#N/A N/A;0,996389364;;
CIX UA Equity;CompX International Inc;Office Services & Supplies;Industrials;United States;280421881,1;203,8428811;16,568;140,815;#N/A N/A;42,749;20,526;24,365;-76,579;9,93095981;8,366217158;2,000276669;140,833;1,447593517;17,0300749;570;-5,492870014;11,765792;;
BY UN Equity;Byline Bancorp Inc;Regional Banks;Financials;United States;1053179878;#N/A N/A;#N/A N/A;323,179;310,64;#N/A N/A;#N/A N/A;#N/A N/A;472,215;#N/A N/A;#N/A N/A;3,238721486;323,179;#N/A N/A;10,25793328;970;9,119539636;29,86898017;;
IBEX UQ Equity;IBEX Holdings Ltd;Data Processing & Outsourced Services;Information Technology;United States;295545008;350,219008;3,896177754;443,662;#N/A N/A;#N/A N/A;13,799;41,996;54,674;25,38002812;8,339342033;0,636500615;443,662;0,789382476;27,51466876;#N/A N/A;5,881806068;0,641704721;;
ROKU UW Equity;Roku Inc;Movies & Entertainment;Communication Services;United States;13704766624;12080,43162;#N/A N/A;2764,584;#N/A N/A;1408,6;235,1;324,131;-1624,335;48,22797132;37,27021366;4,869939685;2764,584;4,369710461;59,23391866;3000;11,83919098;8,767503538;;
PLAB UW Equity;Photronics Inc;Semiconductor Equipment;Information Technology;United States;991992100,8;975,3851008;56,75093283;663,761;#N/A N/A;167,044;94,554;184,95;-164,976;8,062033317;4,678846536;1,392132818;701,521;1,390386176;13,85344801;1728;8,522383394;8,353759862;;
DCPH UW Equity;Deciphera Pharmaceuticals Inc;Biotechnology;Health Care;United States;430945457,9;134,2224579;#N/A N/A;96,148;#N/A N/A;93,216;-300,077;-291,885;-296,723;#N/A N/A;#N/A N/A;4,445792835;96,148;1,395998439;#N/A N/A;280;#N/A N/A;-311,9815285;;
AUD UN Equity;Audacy Inc;Broadcasting;Communication Services;United States;412117099,7;2414,4151;#N/A N/A;1219,404;#N/A N/A;242,431;87,06;188,297;2002,298;24,28063902;12,82237688;0,318580698;1219,403;1,979996047;46,25062495;3586;-0,550987977;-0,292929989;;
BIPC UN Equity;Brookfield Infrastructure Corp;Gas Utilities;Utilities;Canada;5192651321;9113,651321;-349,625;1643;#N/A N/A;#N/A N/A;1068;1304;3218;#N/A Field Not Applicable;#N/A Field Not Applicable;#N/A Field Not Applicable;1643;#N/A Field Not Applicable;#N/A Field Not Applicable;#N/A N/A;#N/A N/A;-22,39805234;;
RIDE UW Equity;Lordstown Motors Corp;Automobile Manufacturers;Consumer Discretionary;United States;410643360,9;166,6273609;#N/A N/A;0;#N/A N/A;0;-400,489;#N/A N/A;-244,016;#N/A N/A;#N/A N/A;#N/A N/A;0;#N/A N/A;#N/A N/A;632;#N/A N/A;#N/A N/A;;
FHTX UQ Equity;Foghorn Therapeutics Inc;Biotechnology;Health Care;United States;451499407,6;355,5424076;#N/A N/A;1,319;#N/A N/A;#N/A N/A;-100,734;-89,96;-95,957;#N/A N/A;#N/A N/A;309,7625558;1,319;269,5545168;#N/A N/A;#N/A N/A;#N/A N/A;-7681,576952;;
CI UN Equity;Cigna Corp;Health Care Services;Health Care;United States;73010444173;101346,4442;6329,511943;174078;#N/A N/A;22963;7935;11028;28264;12,74414289;9,189920581;0,441972937;174078;0,582189847;13,5388545;73700;7,759796181;3,081951769;;
CSTM UN Equity;Constellium SE;Aluminum;Materials;France;2350320396;4140,619574;395,0252366;6152;#N/A N/A;664;484;751;1982;8,554999119;5,513474798;0,350752993;6152;0,673052596;12,65192782;12000;#N/A N/A;4,177503251;;
IOSP UW Equity;Innospec Inc;Specialty Chemicals;Materials;United States;2296273697;2190,673697;#N/A N/A;1483,4;#N/A N/A;434,9;132,1;188,6;-106,2;16,46550502;11,61544908;1,540254751;1483,4;1,476792299;24,17970628;1900;3,672157005;6,276122421;;
ECOM UN Equity;ChannelAdvisor Corp;Application Software;Information Technology;United States;474262827,5;379,0048275;#N/A N/A;167,729;#N/A N/A;129,497;18,928;29,493;-95,258;19,83400497;12,85067058;2,789557673;167,729;2,259626108;10,47333336;846;29,66800612;28,14957461;;
CLVT UN Equity;Clarivate PLC;Research & Consulting Services;Industrials;United Kingdom;9652927346;16227,65335;#N/A N/A;1876,894;#N/A N/A;1250,79;-86,98;479,652;5182,11;#N/A N/A;33,83213944;4,75463295;1876,894;8,646014824;#N/A N/A;11095;#N/A N/A;-14,40933798;;
JAMF UW Equity;Jamf Holding Corp;Application Software;Information Technology;United States;3825472838;4010,353838;#N/A N/A;366,388;#N/A N/A;276,031;-76,202;-29,133;184,881;#N/A N/A;#N/A N/A;10,31921947;366,829;10,94564734;#N/A N/A;#N/A N/A;#N/A N/A;-20,52168739;;
GLNG UW Equity;Golar LNG Ltd;Oil & Gas Storage & Transportation;Energy;Bermuda;1993277359;4586,829359;-207,6164482;451,765;#N/A N/A;#N/A N/A;125,653;233,576;2228,096;13,88156307;10,50242561;4,395088548;451,765;10,15313129;#N/A N/A;706;#N/A N/A;91,3494848;;
ENFN UN Equity;Enfusion Inc;Application Software;Information Technology;United States;1423353146;1512,456146;#N/A N/A;79,565;#N/A N/A;57,763;-296,345;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;#N/A N/A;-212,2352793;;
URG UA Equity;Ur-Energy Inc;Coal & Consumable Fuels;Energy;United States;340994052,5;307,1450525;#N/A N/A;0,016;#N/A N/A;-6,984;-16,757;-12,923;-33,849;#N/A Field Not Applicable;#N/A Field Not Applicable;#N/A Field Not Applicable;0,016;#N/A Field Not Applicable;#N/A Field Not Applicable;10;-44,33234765;-143362,5;;
ALSN UN Equity;Allison Transmission Holdings Inc;Construction Machinery & Heavy Trucks;Industrials;United States;3859943817;6259,943817;531,6363636;2402;#N/A N/A;1145;669;825;2400;9,345884925;7,587810687;1,75305225;2402;2,606138142;9,712054339;3400;53,18035227;18,40133222;;
AGNC UW Equity;AGNC Investment Corp;Mortgage REITs;Financials;United States;6704144668;64448,14467;#N/A N/A;912;837;#N/A N/A;824;#N/A N/A;56206;86,04558701;#N/A N/A;7,518302816;912;70,66682529;10,68749984;50;#N/A N/A;82,12719298;;
